"";"ID";"Education";"number_survey"
"6995";69962;"High School";1
"6996";69963;"Some College";1
"6997";69964;"High School";1
"6998";69966;NA;1
"6999";69967;NA;1
"7000";69967;NA;2
"7001";69967;NA;3
"7002";69968;NA;1
"7003";69969;NA;1
"7004";69971;NA;1
"7005";69981;"High School";1
"7006";69986;NA;1
"7007";69992;"College Grad";1
"7008";69994;"High School";1
"7009";69999;"High School";1
"7010";70000;"High School";1
"7011";70004;NA;1
"7012";70004;NA;2
"7013";70004;NA;3
"7014";70008;"College Grad";1
"7015";70008;"College Grad";2
"7016";70008;"College Grad";3
"7017";70013;"College Grad";1
"7018";70014;"Some College";1
"7019";70017;NA;1
"7020";70017;NA;2
"7021";70018;"High School";1
"7022";70021;NA;1
"7023";70025;NA;1
"7024";70026;"Some College";1
"7025";70029;NA;1
"7026";70033;"Some College";1
"7027";70040;NA;1
"7028";70042;NA;1
"7029";70043;NA;1
"7030";70045;"College Grad";1
"7031";70046;"Some College";1
"7032";70054;"8th Grade";1
"7033";70061;"9 - 11th Grade";1
"7034";70064;"High School";1
"7035";70064;"High School";2
"7036";70064;"High School";3
"7037";70069;"Some College";1
"7038";70073;NA;1
"7039";70073;NA;2
"7040";70074;NA;1
"7041";70080;"College Grad";1
"7042";70088;"College Grad";1
"7043";70090;NA;1
"7044";70091;NA;1
"7045";70092;"Some College";1
"7046";70092;"Some College";2
"7047";70092;"Some College";3
"7048";70096;"College Grad";1
"7049";70097;NA;1
"7050";70099;NA;1
"7051";70099;NA;2
"7052";70102;"Some College";1
"7053";70106;NA;1
"7054";70108;NA;1
"7055";70108;NA;2
"7056";70108;NA;3
"7057";70111;"High School";1
"7058";70112;NA;1
"7059";70119;NA;1
"7060";70119;NA;2
"7061";70120;"Some College";1
"7062";70122;"Some College";1
"7063";70122;"Some College";2
"7064";70126;NA;1
"7065";70127;"Some College";1
"7066";70127;"Some College";2
"7067";70127;"Some College";3
"7068";70130;"High School";1
"7069";70134;"Some College";1
"7070";70134;"Some College";2
"7071";70140;NA;1
"7072";70142;"Some College";1
"7073";70142;"Some College";2
"7074";70142;"Some College";3
"7075";70142;"Some College";4
"7076";70144;NA;1
"7077";70144;NA;2
"7078";70150;"College Grad";1
"7079";70151;"High School";1
"7080";70151;"High School";2
"7081";70152;"College Grad";1
"7082";70154;NA;1
"7083";70155;NA;1
"7084";70161;"9 - 11th Grade";1
"7085";70162;"Some College";1
"7086";70163;"College Grad";1
"7087";70166;"Some College";1
"7088";70171;"Some College";1
"7089";70176;"Some College";1
"7090";70176;"Some College";2
"7091";70177;"High School";1
"7092";70180;NA;1
"7093";70190;NA;1
"7094";70191;"8th Grade";1
"7095";70196;"8th Grade";1
"7096";70199;NA;1
"7097";70203;"9 - 11th Grade";1
"7098";70211;"9 - 11th Grade";1
"7099";70213;"Some College";1
"7100";70223;"Some College";1
"7101";70223;"Some College";2
"7102";70224;NA;1
"7103";70225;"College Grad";1
"7104";70225;"College Grad";2
"7105";70226;"8th Grade";1
"7106";70229;"High School";1
"7107";70233;NA;1
"7108";70234;"8th Grade";1
"7109";70237;NA;1
"7110";70240;NA;1
"7111";70241;NA;1
"7112";70242;NA;1
"7113";70251;"High School";1
"7114";70253;NA;1
"7115";70254;"9 - 11th Grade";1
"7116";70254;"9 - 11th Grade";2
"7117";70257;NA;1
"7118";70258;"College Grad";1
"7119";70260;NA;1
"7120";70263;"9 - 11th Grade";1
"7121";70264;"College Grad";1
"7122";70265;"High School";1
"7123";70274;"Some College";1
"7124";70274;"Some College";2
"7125";70275;"Some College";1
"7126";70276;"College Grad";1
"7127";70276;"College Grad";2
"7128";70276;"College Grad";3
"7129";70279;"High School";1
"7130";70279;"High School";2
"7131";70281;"Some College";1
"7132";70282;"9 - 11th Grade";1
"7133";70283;NA;1
"7134";70285;"High School";1
"7135";70289;NA;1
"7136";70290;"Some College";1
"7137";70297;"8th Grade";1
"7138";70297;"8th Grade";2
"7139";70302;"College Grad";1
"7140";70302;"College Grad";2
"7141";70304;"High School";1
"7142";70322;NA;1
"7143";70324;NA;1
"7144";70324;NA;2
"7145";70324;NA;3
"7146";70333;"Some College";1
"7147";70338;"Some College";1
"7148";70339;"College Grad";1
"7149";70346;NA;1
"7150";70348;NA;1
"7151";70349;"College Grad";1
"7152";70350;NA;1
"7153";70351;"Some College";1
"7154";70352;"Some College";1
"7155";70356;"8th Grade";1
"7156";70358;"Some College";1
"7157";70359;"Some College";1
"7158";70359;"Some College";2
"7159";70363;"College Grad";1
"7160";70367;"College Grad";1
"7161";70369;"Some College";1
"7162";70374;NA;1
"7163";70376;NA;1
"7164";70404;NA;1
"7165";70404;NA;2
"7166";70405;"College Grad";1
"7167";70409;"High School";1
"7168";70409;"High School";2
"7169";70411;"Some College";1
"7170";70411;"Some College";2
"7171";70412;NA;1
"7172";70413;"College Grad";1
"7173";70414;"College Grad";1
"7174";70414;"College Grad";2
"7175";70420;"8th Grade";1
"7176";70421;"9 - 11th Grade";1
"7177";70424;"9 - 11th Grade";1
"7178";70425;"9 - 11th Grade";1
"7179";70429;"Some College";1
"7180";70429;"Some College";2
"7181";70430;"College Grad";1
"7182";70430;"College Grad";2
"7183";70430;"College Grad";3
"7184";70431;"9 - 11th Grade";1
"7185";70432;"College Grad";1
"7186";70433;NA;1
"7187";70434;NA;1
"7188";70434;NA;2
"7189";70435;NA;1
"7190";70438;"College Grad";1
"7191";70438;"College Grad";2
"7192";70448;"High School";1
"7193";70451;"Some College";1
"7194";70458;"9 - 11th Grade";1
"7195";70459;NA;1
"7196";70460;NA;1
"7197";70463;NA;1
"7198";70466;"High School";1
"7199";70471;NA;1
"7200";70473;"Some College";1
"7201";70473;"Some College";2
"7202";70478;"College Grad";1
"7203";70485;"College Grad";1
"7204";70494;"High School";1
"7205";70494;"High School";2
"7206";70495;"Some College";1
"7207";70498;"College Grad";1
"7208";70501;"College Grad";1
"7209";70501;"College Grad";2
"7210";70502;"9 - 11th Grade";1
"7211";70503;NA;1
"7212";70531;"High School";1
"7213";70533;"College Grad";1
"7214";70534;"9 - 11th Grade";1
"7215";70535;"College Grad";1
"7216";70537;"Some College";1
"7217";70540;NA;1
"7218";70540;NA;2
"7219";70541;NA;1
"7220";70545;"9 - 11th Grade";1
"7221";70547;"9 - 11th Grade";1
"7222";70548;"High School";1
"7223";70551;"Some College";1
"7224";70566;"High School";1
"7225";70569;NA;1
"7226";70573;"High School";1
"7227";70573;"High School";2
"7228";70574;"High School";1
"7229";70574;"High School";2
"7230";70577;"Some College";1
"7231";70579;NA;1
"7232";70579;NA;2
"7233";70579;NA;3
"7234";70580;"High School";1
"7235";70581;"9 - 11th Grade";1
"7236";70581;"9 - 11th Grade";2
"7237";70581;"9 - 11th Grade";3
"7238";70584;"College Grad";1
"7239";70589;NA;1
"7240";70594;NA;1
"7241";70596;"College Grad";1
"7242";70599;"Some College";1
"7243";70603;"College Grad";1
"7244";70603;"College Grad";2
"7245";70610;NA;1
"7246";70615;NA;1
"7247";70620;NA;1
"7248";70623;"High School";1
"7249";70624;"High School";1
"7250";70624;"High School";2
"7251";70627;"Some College";1
"7252";70628;"Some College";1
"7253";70629;"College Grad";1
"7254";70633;"College Grad";1
"7255";70635;"High School";1
"7256";70636;NA;1
"7257";70638;"Some College";1
"7258";70639;"8th Grade";1
"7259";70639;"8th Grade";2
"7260";70639;"8th Grade";3
"7261";70643;NA;1
"7262";70644;"Some College";1
"7263";70647;"College Grad";1
"7264";70647;"College Grad";2
"7265";70647;"College Grad";3
"7266";70652;NA;1
"7267";70652;NA;2
"7268";70653;"College Grad";1
"7269";70653;"College Grad";2
"7270";70653;"College Grad";3
"7271";70654;"9 - 11th Grade";1
"7272";70654;"9 - 11th Grade";2
"7273";70654;"9 - 11th Grade";3
"7274";70655;NA;1
"7275";70655;NA;2
"7276";70661;"Some College";1
"7277";70662;NA;1
"7278";70664;"High School";1
"7279";70667;NA;1
"7280";70667;NA;2
"7281";70667;NA;3
"7282";70668;"8th Grade";1
"7283";70670;"8th Grade";1
"7284";70676;"Some College";1
"7285";70679;NA;1
"7286";70679;NA;2
"7287";70680;NA;1
"7288";70682;"Some College";1
"7289";70686;"College Grad";1
"7290";70687;"College Grad";1
"7291";70688;NA;1
"7292";70689;"College Grad";1
"7293";70695;"Some College";1
"7294";70697;"College Grad";1
"7295";70702;"High School";1
"7296";70703;"Some College";1
"7297";70703;"Some College";2
"7298";70703;"Some College";3
"7299";70706;"8th Grade";1
"7300";70707;NA;1
"7301";70708;"9 - 11th Grade";1
"7302";70708;"9 - 11th Grade";2
"7303";70709;NA;1
"7304";70716;"College Grad";1
"7305";70723;"College Grad";1
"7306";70726;NA;1
"7307";70728;"High School";1
"7308";70730;"8th Grade";1
"7309";70736;"College Grad";1
"7310";70737;"Some College";1
"7311";70749;NA;1
"7312";70751;"High School";1
"7313";70753;"8th Grade";1
"7314";70754;NA;1
"7315";70754;NA;2
"7316";70755;"Some College";1
"7317";70755;"Some College";2
"7318";70757;"College Grad";1
"7319";70758;"High School";1
"7320";70758;"High School";2
"7321";70762;"College Grad";1
"7322";70763;"College Grad";1
"7323";70765;"8th Grade";1
"7324";70768;NA;1
"7325";70769;"9 - 11th Grade";1
"7326";70779;"Some College";1
"7327";70779;"Some College";2
"7328";70780;NA;1
"7329";70780;NA;2
"7330";70781;NA;1
"7331";70781;NA;2
"7332";70782;"College Grad";1
"7333";70782;"College Grad";2
"7334";70782;"College Grad";3
"7335";70784;"College Grad";1
"7336";70784;"College Grad";2
"7337";70784;"College Grad";3
"7338";70784;"College Grad";4
"7339";70786;"College Grad";1
"7340";70786;"College Grad";2
"7341";70787;"High School";1
"7342";70787;"High School";2
"7343";70787;"High School";3
"7344";70790;"College Grad";1
"7345";70790;"College Grad";2
"7346";70790;"College Grad";3
"7347";70792;"8th Grade";1
"7348";70793;"9 - 11th Grade";1
"7349";70795;NA;1
"7350";70801;"College Grad";1
"7351";70806;"Some College";1
"7352";70807;"Some College";1
"7353";70807;"Some College";2
"7354";70809;NA;1
"7355";70810;NA;1
"7356";70820;NA;1
"7357";70821;"Some College";1
"7358";70825;"College Grad";1
"7359";70828;"Some College";1
"7360";70828;"Some College";2
"7361";70829;NA;1
"7362";70831;"Some College";1
"7363";70831;"Some College";2
"7364";70832;"Some College";1
"7365";70832;"Some College";2
"7366";70832;"Some College";3
"7367";70834;NA;1
"7368";70839;NA;1
"7369";70839;NA;2
"7370";70839;NA;3
"7371";70839;NA;4
"7372";70845;"Some College";1
"7373";70851;"College Grad";1
"7374";70851;"College Grad";2
"7375";70858;NA;1
"7376";70858;NA;2
"7377";70858;NA;3
"7378";70860;"9 - 11th Grade";1
"7379";70860;"9 - 11th Grade";2
"7380";70863;"Some College";1
"7381";70865;"High School";1
"7382";70865;"High School";2
"7383";70867;"Some College";1
"7384";70868;"9 - 11th Grade";1
"7385";70868;"9 - 11th Grade";2
"7386";70868;"9 - 11th Grade";3
"7387";70869;"9 - 11th Grade";1
"7388";70870;NA;1
"7389";70875;NA;1
"7390";70881;"College Grad";1
"7391";70881;"College Grad";2
"7392";70887;"College Grad";1
"7393";70892;NA;1
"7394";70892;NA;2
"7395";70893;"9 - 11th Grade";1
"7396";70893;"9 - 11th Grade";2
"7397";70894;"9 - 11th Grade";1
"7398";70894;"9 - 11th Grade";2
"7399";70899;"College Grad";1
"7400";70911;"College Grad";1
"7401";70911;"College Grad";2
"7402";70916;"8th Grade";1
"7403";70918;NA;1
"7404";70918;NA;2
"7405";70918;NA;3
"7406";70919;NA;1
"7407";70919;NA;2
"7408";70921;"Some College";1
"7409";70932;"College Grad";1
"7410";70935;"College Grad";1
"7411";70935;"College Grad";2
"7412";70938;"9 - 11th Grade";1
"7413";70939;"9 - 11th Grade";1
"7414";70941;"Some College";1
"7415";70945;"High School";1
"7416";70947;NA;1
"7417";70949;"Some College";1
"7418";70949;"Some College";2
"7419";70959;"College Grad";1
"7420";70961;"College Grad";1
"7421";70965;NA;1
"7422";70972;"Some College";1
"7423";70973;"Some College";1
"7424";70974;"High School";1
"7425";70975;"College Grad";1
"7426";70975;"College Grad";2
"7427";70975;"College Grad";3
"7428";70976;NA;1
"7429";70977;NA;1
"7430";70977;NA;2
"7431";70977;NA;3
"7432";70980;"High School";1
"7433";70981;"College Grad";1
"7434";70983;"College Grad";1
"7435";70983;"College Grad";2
"7436";70984;"College Grad";1
"7437";70984;"College Grad";2
"7438";70987;"College Grad";1
"7439";70989;NA;1
"7440";70998;NA;1
"7441";70999;"College Grad";1
"7442";70999;"College Grad";2
"7443";70999;"College Grad";3
"7444";71003;"8th Grade";1
"7445";71008;"Some College";1
"7446";71011;"College Grad";1
"7447";71012;"College Grad";1
"7448";71012;"College Grad";2
"7449";71016;NA;1
"7450";71016;NA;2
"7451";71020;"High School";1
"7452";71036;"High School";1
"7453";71037;"Some College";1
"7454";71039;"College Grad";1
"7455";71039;"College Grad";2
"7456";71040;"9 - 11th Grade";1
"7457";71040;"9 - 11th Grade";2
"7458";71043;NA;1
"7459";71045;"High School";1
"7460";71046;"Some College";1
"7461";71046;"Some College";2
"7462";71046;"Some College";3
"7463";71048;"9 - 11th Grade";1
"7464";71049;"Some College";1
"7465";71052;NA;1
"7466";71053;"Some College";1
"7467";71054;"High School";1
"7468";71054;"High School";2
"7469";71054;"High School";3
"7470";71060;"Some College";1
"7471";71063;"College Grad";1
"7472";71063;"College Grad";2
"7473";71068;"Some College";1
"7474";71069;"High School";1
"7475";71069;"High School";2
"7476";71072;"High School";1
"7477";71075;NA;1
"7478";71079;"Some College";1
"7479";71079;"Some College";2
"7480";71082;"8th Grade";1
"7481";71086;"Some College";1
"7482";71090;"College Grad";1
"7483";71091;"Some College";1
"7484";71093;"High School";1
"7485";71093;"High School";2
"7486";71093;"High School";3
"7487";71094;"Some College";1
"7488";71094;"Some College";2
"7489";71099;"College Grad";1
"7490";71101;"9 - 11th Grade";1
"7491";71106;NA;1
"7492";71114;"Some College";1
"7493";71114;"Some College";2
"7494";71118;"College Grad";1
"7495";71119;"Some College";1
"7496";71122;"Some College";1
"7497";71123;"Some College";1
"7498";71126;NA;1
"7499";71127;"College Grad";1
"7500";71128;NA;1
"7501";71132;"College Grad";1
"7502";71132;"College Grad";2
"7503";71132;"College Grad";3
"7504";71133;"College Grad";1
"7505";71134;NA;1
"7506";71134;NA;2
"7507";71135;"High School";1
"7508";71138;NA;1
"7509";71140;"Some College";1
"7510";71143;"College Grad";1
"7511";71146;"Some College";1
"7512";71146;"Some College";2
"7513";71148;NA;1
"7514";71154;NA;1
"7515";71154;NA;2
"7516";71155;"College Grad";1
"7517";71158;"College Grad";1
"7518";71159;"College Grad";1
"7519";71161;"9 - 11th Grade";1
"7520";71164;"Some College";1
"7521";71167;NA;1
"7522";71167;NA;2
"7523";71169;"College Grad";1
"7524";71183;"Some College";1
"7525";71183;"Some College";2
"7526";71189;"College Grad";1
"7527";71192;NA;1
"7528";71195;"College Grad";1
"7529";71202;"High School";1
"7530";71204;"College Grad";1
"7531";71205;NA;1
"7532";71205;NA;2
"7533";71208;"College Grad";1
"7534";71210;NA;1
"7535";71211;"Some College";1
"7536";71212;"9 - 11th Grade";1
"7537";71212;"9 - 11th Grade";2
"7538";71213;"College Grad";1
"7539";71214;NA;1
"7540";71218;"College Grad";1
"7541";71225;NA;1
"7542";71233;NA;1
"7543";71234;"College Grad";1
"7544";71234;"College Grad";2
"7545";71235;NA;1
"7546";71235;NA;2
"7547";71237;"Some College";1
"7548";71239;"8th Grade";1
"7549";71239;"8th Grade";2
"7550";71244;"College Grad";1
"7551";71244;"College Grad";2
"7552";71244;"College Grad";3
"7553";71246;NA;1
"7554";71262;NA;1
"7555";71263;"College Grad";1
"7556";71266;"Some College";1
"7557";71266;"Some College";2
"7558";71267;"College Grad";1
"7559";71270;NA;1
"7560";71272;"College Grad";1
"7561";71272;"College Grad";2
"7562";71274;"College Grad";1
"7563";71279;"9 - 11th Grade";1
"7564";71280;"High School";1
"7565";71288;"College Grad";1
"7566";71288;"College Grad";2
"7567";71291;"College Grad";1
"7568";71291;"College Grad";2
"7569";71291;"College Grad";3
"7570";71295;"Some College";1
"7571";71295;"Some College";2
"7572";71296;"High School";1
"7573";71296;"High School";2
"7574";71299;NA;1
"7575";71301;"Some College";1
"7576";71301;"Some College";2
"7577";71306;"College Grad";1
"7578";71307;"Some College";1
"7579";71307;"Some College";2
"7580";71309;"9 - 11th Grade";1
"7581";71310;"Some College";1
"7582";71315;"8th Grade";1
"7583";71315;"8th Grade";2
"7584";71316;"9 - 11th Grade";1
"7585";71316;"9 - 11th Grade";2
"7586";71316;"9 - 11th Grade";3
"7587";71326;NA;1
"7588";71332;NA;1
"7589";71334;"8th Grade";1
"7590";71337;NA;1
"7591";71337;NA;2
"7592";71338;NA;1
"7593";71340;"9 - 11th Grade";1
"7594";71346;"College Grad";1
"7595";71347;"9 - 11th Grade";1
"7596";71354;"College Grad";1
"7597";71356;"Some College";1
"7598";71356;"Some College";2
"7599";71359;"8th Grade";1
"7600";71359;"8th Grade";2
"7601";71360;"9 - 11th Grade";1
"7602";71361;"College Grad";1
"7603";71362;"Some College";1
"7604";71365;"Some College";1
"7605";71366;"Some College";1
"7606";71368;"9 - 11th Grade";1
"7607";71375;"College Grad";1
"7608";71377;"College Grad";1
"7609";71391;NA;1
"7610";71392;"College Grad";1
"7611";71392;"College Grad";2
"7612";71393;"High School";1
"7613";71399;"Some College";1
"7614";71403;"Some College";1
"7615";71409;"9 - 11th Grade";1
"7616";71409;"9 - 11th Grade";2
"7617";71410;NA;1
"7618";71410;NA;2
"7619";71415;"Some College";1
"7620";71419;"College Grad";1
"7621";71420;"9 - 11th Grade";1
"7622";71421;NA;1
"7623";71422;"College Grad";1
"7624";71424;NA;1
"7625";71425;NA;1
"7626";71428;"Some College";1
"7627";71428;"Some College";2
"7628";71428;"Some College";3
"7629";71435;NA;1
"7630";71439;NA;1
"7631";71439;NA;2
"7632";71440;NA;1
"7633";71445;NA;1
"7634";71449;"Some College";1
"7635";71450;"Some College";1
"7636";71452;"College Grad";1
"7637";71456;"9 - 11th Grade";1
"7638";71456;"9 - 11th Grade";2
"7639";71459;NA;1
"7640";71463;NA;1
"7641";71464;NA;1
"7642";71467;"High School";1
"7643";71470;"9 - 11th Grade";1
"7644";71475;NA;1
"7645";71478;"8th Grade";1
